white_id,white_rating,black_id,black_rating,elo_diff,winner,victory_status,turns,moves
gemes,1238,great-mate-super-gre,1811,-573,white,mate,53,e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 a6 Bxc6+ bxc6 Bd2 Be6 Qe2 Be7 h4 O-O O-O-O Qc7 Ng5 Bd7 a4 a5 Nf3 h6 h5 d5 exd5 cxd5 Nxe5 Bc6 Nxc6 Qxc6 Qxe7 d4 Nb5 Qxg2 Nxd4 Qxf2 Be3 Qg3 Rdg1 Qb8 Qxf6 g6 Nf5 Kh7 Qg7#
fandm-lancaster,1303,pgomez19,1876,-573,black,mate,42,c3 g6 d4 Bg7 e3 Nf6 Qd3 O-O Nf3 Nc6 g3 b5 Bh3 b4 Ne5 Bb7 Nxf7 Rxf7 O-O bxc3 Nxc3 e6 Ne4 Nb4 Qc3 Nxe4 Qxb4 Rb8 Qa4 Ng5 Bg4 h5 Qxa7 hxg4 Rd1 Nh3+ Kf1 Qf6 Qxb8+ Kh7 Qxb7 Qxf2#
spiketail118,929,zen3000,1500,-571,black,mate,46,e3 e5 f4 exf4 exf4 Nf6 Qe2+ Be7 Nf3 Kf8 d4 d5 g4 Bxg4 h3 Bf5 c4 dxc4 Qxc4 Be6 Qc3 a5 Bc4 Bb4 Kd2 Bxc3+ Kxc3 Bxc4 Kxc4 Qd5+ Kd3 Qxf3+ Kd2 Qxh1 Nc3 Nc6 Ne2 Rd8 Ke3 Qxh3+ Kf2 Nxd4 Be3 Qf3+ Ke1 Qxe2#
dpoty,1477,scabbard,2047,-570,black,mate,52,d4 d5 f4 Nf6 Nc3 Bf5 Nf3 e6 h4 Nc6 a4 Nb4 e4 dxe4 Bb5+ c6 g4 Bxg4 Nxe4 Nxe4 c3 cxb5 axb5 Nd5 Ra4 Ndxc3 bxc3 Nxc3 Qb3 Nxa4 Qxa4 Bxf3 Rh3 Bg2 b6+ Bc6 Qc4 axb6 Kf1 Ra4 Qd3 Rxd4 Qe3 Qd5 Rg3 Rd1+ Kf2 Qh1 Rxg7 Qf1+ Kg3 Qg2#
zoerichi,1035,grandchat,1603,-568,black,resign,10,a4 d5 h4 e5 d4 e4 e3 a6 Nh3 Be7
khaled1992,1143,crax_is_bax,1711,-568,black,mate,80,e4 e5 Nf3 Nc6 c3 a6 d4 exd4 cxd4 Bb4+ Bd2 Nf6 d5 Bxd2+ Qxd2 Nxe4 Qd1 Na5 Ne5 Qf6 Qd4 Nd6 f4 Nf5 Qe4 d6 Ng4+ Qe7 Qxe7+ Nxe7 Nc3 Bxg4 Be2 Bxe2 Kxe2 c6 dxc6 Nexc6 Rhe1 O-O-O Nd5 Rhe8+ Kd1 Rxe1+ Kxe1 Nd4 Nb6+ Kb8 g4 Nc2+ Kd1 Nxa1 f5 Ka7 Nd5 Rc8 Ne7 Rc2 g5 Rxb2 h4 Nc4 h5 Rxa2 f6 gxf6 Ng8 fxg5 Nf6 h6 Ng8 Nb3 Nxh6 f6 Nf5 Nc5 h6 Nd3 h7 Rd2#
aog_44,1620,futuro_gm22,2187,-567,black,mate,78,e4 c6 f4 d5 Nf3 dxe4 Ne5 Nf6 Bc4 e6 c3 Nbd7 Nxf7 Kxf7 f5 Nb6 fxe6+ Bxe6 Bxe6+ Kxe6 O-O Bc5+ d4 exd3+ Kh1 Kf7 Qh5+ Kg8 Qxc5 h5 Bg5 h4 Nd2 h3 g3 Na4 Qc4+ Qd5+ Qxd5+ Nxd5 b3 Naxc3 Nc4 Rh5 Bd2 Rf8 Rxf8+ Kxf8 Rf1+ Ke7 Rf3 Ne4 Bc1 c5 a4 Ke6 a5 g5 g4 Rh4 Bxg5 Nxg5 Rxd3 Rxg4 Ne3 Nxe3 Rxe3+ Kf5 Re7 Nf3 Rf7+ Ke4 Rxf3 Kxf3 b4 Rxb4 a6 Rb1#
drakon1,856,chiggen,1423,-567,black,resign,2,d4 d5
stellanova,1165,jpvty,1731,-566,black,resign,38,e4 e5 Nf3 d6 d4 Bg4 h3 Bh5 g4 Bg6 Nc3 c6 dxe5 Nd7 e6 fxe6 Bc4 Bf7 O-O Ngf6 g5 d5 Bb3 Nxe4 Re1 Nxc3 bxc3 Bh5 Re3 Qxg5+ Kf1 Bxf3 Rxf3 Qh4 Rf4 Qxh3+ Ke2 Qh5+
thegrim123321,1384,sam7neeee,1950,-566,black,resign,55,Nf3 c5 g3 e6 Bg2 h5 e4 a6 d3 b5 e5 Bb7 Bg5 Qc7 Nbd2 Nc6 d4 Nxd4 Nxd4 Bxg2 Rg1 cxd4 Rxg2 Qxe5+ Qe2 Qxg5 Nf3 Qd5 Rd1 Bc5 a3 Ne7 b4 Bb6 g4 h4 h3 Ng6 g5 Nf4 Qe5 Nxg2+ Ke2 Qc4+ Kd2 Qc3+ Kc1 Qxf3 Qxg7 O-O-O Qxf7 Qxf7 Rxd4 Bxd4 g6
thegrim123321,1384,sam7neeee,1950,-566,black,resign,55,Nf3 c5 g3 e6 Bg2 h5 e4 a6 d3 b5 e5 Bb7 Bg5 Qc7 Nbd2 Nc6 d4 Nxd4 Nxd4 Bxg2 Rg1 cxd4 Rxg2 Qxe5+ Qe2 Qxg5 Nf3 Qd5 Rd1 Bc5 a3 Ne7 b4 Bb6 g4 h4 h3 Ng6 g5 Nf4 Qe5 Nxg2+ Ke2 Qc4+ Kd2 Qc3+ Kc1 Qxf3 Qxg7 O-O-O Qxf7 Qxf7 Rxd4 Bxd4 g6
true_god,1178,madhatt3r,1744,-566,black,resign,14,Nc3 c5 Nf3 a6 Nd5 e6 Nc3 Nf6 Ne5 d6 Ng4 Nxg4 e4 Nf6
dimak8,860,artur799,1424,-564,black,resign,30,d4 d5 e3 Bf5 Bb5+ c6 Bxc6+ Nxc6 Qh5 Qd7 e4 Bxe4 f3 Bg6 Qg4 Qxg4 fxg4 Bxc2 Nc3 e6 g5 Nxd4 Bf4 Be4 Nxe4 dxe4 Be5 Nc2+ Kd1 Nxa1
rodrigodiazdevivar,1335,networkchess2,1898,-563,black,mate,76,d4 d5 Nc3 e6 Nf3 Nf6 Bg5 Be7 e3 O-O Bd3 b6 O-O Bb7 a3 Nbd7 b4 a5 Na2 axb4 Nxb4 c5 dxc5 bxc5 Na2 Rxa3 Qb1 Qc7 Qb2 Ra7 Nc3 Rxa1 Qxa1 Ra8 Qb1 e5 Nb5 Qc6 Bxf6 Bxf6 c4 e4 cxd5 Qxd5 Nc7 Qxd3 Qxb7 Rb8 Qc6 exf3 Qxf3 Qd6 Nd5 Ne5 Nxf6+ Qxf6 Qd5 c4 Rd1 Ng4 h3 Ne5 f4 Nd3 g4 h6 h4 Qxh4 Qxc4 Qf2+ Kh1 Qf3+ Kh2 Rb2+ Kg1 Qg2#
niloybarua8998,1221,igrok51,1783,-562,black,resign,38,e3 e6 Nf3 d5 d4 a6 b4 Bxb4+ Bd2 Be7 Nc3 Nf6 e4 dxe4 Ne5 O-O g4 Kh8 Bg2 c5 f3 cxd4 Nxe4 Nxe4 fxe4 f6 Nc4 e5 Bc1 Be6 Nd2 Qd7 Nb3 Bxg4 Nc5 Qc8 Qd3 Bxc5
puffstrugy,943,jakubsagitario17,1504,-561,black,resign,42,e4 e5 Be2 Bc5 Nh3 d5 g4 h5 d3 Qf6 Bg5 Bxf2+ Kd2 Qg6 Qf1 hxg4 Qxf2 gxh3 Rf1 Qxg5+ Kd1 Be6 Na3 dxe4 Nb5 Na6 Qg3 Qxg3 hxg3 exd3 cxd3 h2 Kd2 Nf6 Rf2 h1=Q Raf1 Qh6+ Kc3 Nd5+ Kb3 Ne3+
warhacker,1354,saitama_opm,1914,-560,white,resign,86,e3 e5 Bd3 Nf6 Nf3 d5 Nxe5 Nc6 Nf3 g6 b3 Bg7 Bb2 Nb4 Bb5+ Bd7 Nd4 Bxb5 Nxb5 Qd7 Qe2 Nxc2+ Kf1 Nxa1 Bxa1 O-O d4 a6 f4 axb5 Nc3 Ne4 Nxb5 Rxa2 Qxa2 Qxb5+ Qe2 Nd2+ Ke1 Qxe2+ Kxe2 Nxb3 Bc3 Ra8 Rb1 Ra2+ Kd1 Ra3 Bb4 Ra2 Rxb3 Rxg2 Ra3 Rxh2 Ra8+ Bf8 Bxf8 Rh1+ Kd2 Rh2+ Kd3 h5 Bd6+ Kg7 Bxc7 h4 f5 gxf5 Bxh2 h3 Rb8 Kg6 Rxb7 Kg5 Rxf7 Kh4 Rxf5 Kg4 Rxd5 Kf3 Rf5+ Kg2 Bf4 h2 Bxh2 Kxh2
gassar,1500,vanitasmarilyn,2060,-560,black,resign,26,e4 e6 e5 d5 exd6 Bxd6 Nh3 Qf6 f3 Nh6 Na3 Nc6 d3 Bd7 Bg5 Qe5+ Qe2 Qxb2 Rd1 Bb4+ c3 Bxa3 Qxb2 Bxb2 Ra1 Bxa1
caramelo1948,1500,vanitasmarilyn,2060,-560,white,resign,43,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 Nc3 c6 Be2 Nf6 Bg5 O-O O-O Bf5 Bd3 Bg6 Bxg6 hxg6 Ne5 Nbd7 Nxd7 Qxd7 Bxf6 gxf6 Ne2 Kg7 c3 Rh8 Ng3 Qc7 Qf3 Rh4 Qd3 Rah8 h3 Rxh3 gxh3 Rxh3 Nf5+ gxf5 Qxh3
efeozbakir1,1255,totalitarizm,1815,-560,black,resign,44,d4 e6 Nf3 b6 Bg5 f6 Bh4 h5 Bg3 Bb7 Nh4 g5 Ng6 Rh7 Nc3 h4 Bxh4 gxh4 g3 hxg3 Rg1 gxh2 Rh1 Bxh1 Bh3 Rxh3 Nf4 Rxc3 bxc3 Bb7 Kd2 Bh6 Qg1 hxg1=Q Rxg1 Bxf4+ e3 Bxe3+ Kxe3 Ne7 Rh1 Bxh1 f3 d5
jul-ana,1186,mohammad9182,1745,-559,black,resign,32,d4 Nf6 Nf3 g6 Nc3 Bg7 Bg5 e6 e3 d5 Bb5+ c6 Bd3 O-O O-O a5 Ne5 Nbd7 Re1 Qc7 Nf3 b5 a3 Bb7 b4 axb4 axb4 Rxa1 Qxa1 Ra8 Qb2 Qd6
zoerichi,1041,teddy1984,1600,-559,black,resign,9,a4 e5 h4 Nf6 b4 d5 g3 Nc6 e3
alpha3031,1269,mmh16n,1828,-559,black,resign,24,e4 c6 Nf3 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Bg4 Be2 Bxf3 Bxf3 Nd7 c4 Ne5 Nc3 Nxc4 b3 O-O-O+ Ke1 Ne5 Bg4+ Nxg4
namantyagi,1859,rohangupta4398,2417,-558,black,resign,56,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Be2 h6 Nf3 e4 Ng1 Bc5 d3 Qb6 Nc3 Bxf2+ Kf1 e3 Ne4 Nxe4 dxe4 O-O Nf3 Ba6 Bxa6 Qxa6+ Qe2 Qb6 c3 Rfe8 Qc2 Rad8 Ne1 Nc4 Nd3 Rxe4 Nxf2 exf2 Qxe4 Rd1+ Ke2 Rxh1 Qe8+ Kh7 Qe4+ g6 Be3 Qxb2+
daniel_likes_chess,1381,roman12342005,1936,-555,black,resign,60,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1 Bxc3 Qxc3 Qg3 e4 Re6 d5 Rf6 Re3 Nc5 Ra1 Rg6 Ra2 Nxe4
binder47,1091,hft,1645,-554,black,resign,31,e3 e6 Qe2 Nf6 Qc4 d5 Qb5+ c6 Qd3 b5 Be2 Ba6 Nf3 Nbd7 Qc3 Qb6 Na3 b4 Qd3 Bxd3 Bxd3 bxa3 bxa3 Nc5 c4 Nxd3+ Ke2 dxc4 Nd4 Bc5 Kf3
zoerichi,1025,idiot_chessplayer,1579,-554,black,mate,50,Nf3 Nf6 Ne5 d6 Nxf7 Kxf7 Nc3 Nc6 Nd5 Nxd5 c4 Nf6 b4 Nxb4 a3 Nc6 d4 d5 cxd5 Nxd5 Bd2 e6 Qc1 Nxd4 Qb2 Bc5 g4 Re8 Bh3 Kg8 O-O Nxe2+ Kg2 Bd4 g5 Bxb2 Rab1 Nef4+ Kh1 Bxa3 Bxe6+ Nxe6 f3 Nef4 Bxf4 Nxf4 Rbd1 Qxg5 Rd4 Qg2#
cantaloop,1324,behrooz36tehran,1878,-554,black,resign,97,d4 d5 c4 dxc4 Nc3 Bf5 Qa4+ Nc6 d5 Bd7 dxc6 Bxc6 Qxc4 e6 Nb5 a6 Nd4 Bb5 Nxb5 axb5 Qxb5+ c6 Qxb7 Rc8 e3 Bd6 Ba6 Rc7 Qb3 Nf6 Bd2 O-O Ba5 Qa8 Bxc7 Bxc7 Qc4 Ba5+ b4 Bb6 Nf3 Qa7 Ne5 Bxe3 O-O Bd4 Nxc6 Qb6 Nxd4 Rd8 Nc6 Rd6 Ne7+ Kh8 Qc8+ Rd8 Qc6 Qa7 Rad1 Qxe7 Rxd8+ Qxd8 Rc1 h6 h3 Kh7 Qc2+ g6 Bd3 Kg7 g4 Qd4 Rd1 Qxb4 g5 hxg5 Be2 Qa3 Rd3 Qa5 Qb2 Qe1+ Bf1 Qe4 Re3 Qf5 Bd3 Qc5 Rf3 Qe7 h4 gxh4 Bxg6 fxg6 Rh3 g5 Qe2
smartguy101,1077,faluba1,1631,-554,black,mate,56,d4 Nf6 e3 d5 Nc3 Nc6 Nf3 Bg4 Be2 e5 Bb5 e4 Bxc6+ bxc6 Ne5 Bxd1 Nxd1 Ng4 Nxg4 Bd6 O-O O-O h3 Re8 Re1 Re6 Nc3 h5 Ne5 Qg5 f4 Qg3 Re2 Rd8 f5 Rf6 Nxc6 Qh2+ Kf1 Rxf5+ Rf2 Qh1+ Ke2 Rxf2+ Kxf2 Re8 Nxd5 Qh2 Bd2 Bg3+ Ke2 Qxg2+ Kd1 Qf1+ Be1 Qxe1#
ranchowangdu,1500,vanitasmarilyn,2054,-554,white,resign,89,c4 e6 Nc3 Nf6 g3 d5 cxd5 exd5 Bg2 Bd6 Nxd5 Nxd5 Bxd5 Qg5 Bg2 O-O Nf3 Qb5 O-O Bg4 Nd4 Qb6 Nc2 c6 h3 Bh5 d3 Nd7 Rb1 Rae8 g4 Bg6 e4 Qa5 b4 Qc7 f4 f6 Be3 Bf7 Qd2 Bxa2 Ra1 Bf7 Rxa7 Ra8 Rfa1 Rxa7 Rxa7 c5 e5 fxe5 Rxb7 Qc8 bxc5 Bxc5 d4 exd4 Nxd4 Nf6 Nf5 Rd8 Qc3 Bxe3+ Qxe3 Qc4 Ne7+ Kh8 Nc6 Rd1+ Kh2 Bg8 Rb8 h5 Ne5 Qc7 Ra8 hxg4 hxg4 g5 Qh3+ Kg7 Qa3 Nxg4+ Kg3 Nxe5 Qf8+ Kg6 Qxg8+
samuelpro,1072,falsus,1625,-553,black,mate,60,d3 Nc6 e4 b6 c4 e5 b3 f6 f3 Nge7 g4 d6 a4 f5 h3 fxg4 hxg4 Be6 g5 g6 Bg2 Qd7 Bb2 O-O-O Ne2 Na5 Nd2 Nec6 Ra2 Bg7 Rh3 Bxh3 Bh1 h5 d4 exd4 Nf4 Qf7 Bg2 Bxg2 Nxg2 h4 Nf4 Qxf4 Nf1 Rhf8 Nh2 Qxh2 Bxd4 Nxd4 Qxd4 Qxa2 Qd5 Bc3+ Kd1 Rxf3 Qe6+ Kb8 b4 Qd2#
stylos,1614,elvis1997,2167,-553,black,mate,38,e4 e6 e5 d6 f4 dxe5 fxe5 Qh4+ g3 Qe4+ Ne2 Qxh1 d4 Nc6 h4 f6 exf6 Nxf6 Nf4 Bd6 c3 e5 dxe5 Nxe5 Qe2 Bg4 Qb5+ c6 Qxb7 Nf3+ Kf2 Qh2+ Bg2 Qg1+ Ke2 Qe1+ Kd3 Qe4#
hamza019,1500,raman1,2051,-551,black,resign,60,e4 c5 d4 cxd4 Qxd4 Nc6 Qc4 Nf6 Nc3 a6 Nf3 b5 Qd3 Bb7 e5 Ng4 Ng5 Ngxe5 Qd5 e6 Qe4 Be7 Qf4 Bxg5 Qxg5 Qxg5 Bxg5 O-O Rd1 f6 Bh4 d5 f4 Ng6 Bd3 Nxh4 g3 Nf5 a4 bxa4 Nxa4 Rac8 Nb6 Rc7 g4 Nd6 f5 Nb4 Bf1 Nxc2+ Ke2 Ne3 Kxe3 d4+ Rxd4 Nb5 Rd1 Bxh1 Nd7 Re8
umangthakkar,1500,raman1,2051,-551,black,mate,38,e4 c5 d3 Nc6 c4 Nf6 Nc3 e6 Qe2 d5 exd5 Nd4 Qd1 exd5 Be3 Bg4 f3 Be6 Bxd4 cxd4 Nce2 Qb6 b3 dxc4 dxc4 Bb4+ Kf2 d3+ Kg3 dxe2 Bxe2 Bd6+ f4 Qe3+ Bf3 Bxf4+ Kh4 g5#
tonyhuang19,1368,tacticalattack,1918,-550,black,mate,38,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Nf3 O-O Bd3 c5 Be3 Bg4 h3 cxd4 hxg4 dxe3 fxe3 Bxc3+ Kf2 Bxa1 Qxa1 Qxd3 Ng5 f6 Nxh7 Rf7 Ng5 fxg5+ Kg3 Qxe3+ Kh2 Rh7#
drakon1,864,chiggen,1414,-550,black,resign,2,e3 d6
zmflavius,1450,leonrades,1999,-549,black,mate,34,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Bb4 Be3 Nf6 f3 O-O a3 Ba5 b4 Bb6 Nxc6 bxc6 Bg5 d5 e5 h6 exf6 hxg5 fxg7 Kxg7 Bd3 a5 f4 Qf6 fxg5 Qf2#
wolfdomination,1500,youngmoney2299,2048,-548,black,mate,104,d3 d5 Nd2 Nf6 c3 Bg4 Qa4+ Bd7 Qc2 Bf5 Ngf3 e6 Nd4 Bg6 h4 Bd6 g3 O-O g4 h6 g5 Nh5 gxh6 gxh6 N2b3 c5 Nb5 a6 Nxd6 Qxd6 Bxh6 Re8 Qd2 Nc6 e3 e5 Be2 Kh7 Bxh5 Bxh5 Bg5 f6 Rg1 fxg5 Rxg5 Rg8 Rxh5+ Kg7 Nc1 Rh8 Rg5+ Kf6 Rg1 Rxh4 e4 Rah8 Rg5 Rh1+ Ke2 dxe4 dxe4 Qxd2+ Kxd2 Kxg5 a4 R8h2 Kc2 Rxf2+ Kb3 Rff1 Ra2 Rxc1 Ka3 Rb1 c4 Ra1 Rxa1 Rxa1+ Kb3 Re1 Ka3 Re3+ b3 Kf4 Ka2 Rxe4 b4 Re2+ Kb3 e4 bxc5 e3 Kc3 Rd2 a5 e2 Kb3 e1=Q Kc3 Qc1+ Kb3 Qb2+ Ka4 Qa2#
wolfdomination,1500,youngmoney2299,2048,-548,black,mate,26,d4 Nf6 Nd2 d5 Ngf3 Bg4 h3 Bh5 g3 e6 Bg2 Bxf3 Bxf3 Bd6 g4 O-O O-O c6 c3 Bc7 e4 dxe4 Bg2 Qd6 g5 Qh2#
wolfdomination,1500,youngmoney2299,2048,-548,white,resign,5,d3 Nf6 e4 Nxe4 dxe4
giigii,1015,psaki,1563,-548,black,resign,74,e4 c6 d4 d5 exd5 cxd5 Nc3 e6 Bd3 a6 Nf3 Nf6 O-O Bd6 Ne5 Nc6 Ng4 Nxd4 Nxf6+ Qxf6 Re1 Qh4 h3 O-O Be3 Bc5 Na4 Ba7 Be2 Nxe2+ Qxe2 Qxa4 Bxa7 Rxa7 b3 Qh4 Kh2 Bd7 g3 Qh6 f4 Re8 Rac1 b5 Rf1 e5 fxe5 Qxh3+ Kg1 Qxg3+ Qg2 Qxg2+ Kxg2 Rxe5 Rce1 f6 Rxe5 fxe5 Re1 e4 Kg3 Bf5 Kf4 g6 Ke5 Rc7 Rc1 e3 Kxd5 Rxc2 Re1 e2 Rxe2 Rxe2
ranchowangdu,1500,gannet,2047,-547,white,resign,85,c4 c5 Nc3 Nc6 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc2 Nf6 e4 d6 Be2 O-O Be3 Qa5 O-O Be6 Rc1 Rac8 f3 Ne5 b4 Qc7 Na3 a6 Nd5 Bxd5 cxd5 Qd7 b5 Rxc1 Qxc1 Rc8 Qd2 Qc7 bxa6 bxa6 Rc1 Qxc1+ Qxc1 Rxc1+ Bxc1 Ned7 Bxa6 Nc5 Bb5 Nfd7 Be3 Bc3 Nc4 f5 a4 Bb4 a5 fxe4 fxe4 Nf6 a6 Nxa6 Bxa6 Nxe4 Bc8 Bc5 Bxc5 Nxc5 Kf2 Kf7 Ke3 Kf6 g4 h6 Nb6 Ke5 h4 g5 h5 e6 dxe6 Nxe6 Bxe6 Kxe6 Kd4
ipotekamd,1586,siindbad,2133,-547,black,mate,34,e4 Nf6 e5 Nd5 d4 d6 Bc4 Nb6 Bb3 dxe5 Qf3 e6 dxe5 c5 Bg5 Qxg5 Nc3 Bd7 Ne4 Qxe5 O-O-O c4 Bxc4 Nxc4 Nc3 Qa5 Qxb7 Ba3 Qxa8 Bxb2+ Kb1 Qb4 Ne4 Na3#
silvio_toro,1329,justanotherguy321,1876,-547,white,mate,85,d4 d5 Bf4 e6 Nf3 Nf6 e3 h6 Nbd2 Nc6 a3 g5 Bg3 Bd6 Bb5 Bxg3 Bxc6+ bxc6 hxg3 O-O Ne5 Qd6 c3 Ba6 b3 Nd7 Nxd7 Qxd7 Qh5 Bd3 Qxh6 f6 f3 Qh7 Qxh7+ Bxh7 e4 Rfe8 Rc1 dxe4 Nxe4 Kg7 Kd2 f5 Nxg5 Rh8 Nxe6+ Kg8 Rh6 Re8 Nf4 Kf7 Rch1 Re6 Rxh7+ Rxh7 Rxh7+ Kf6 Nxe6 Kxe6 Rxc7 Kd5 Rxa7 c5 Ra5 Kc6 Rxc5+ Kb6 b4 f4 a4 fxg3 a5+ Ka6 d5 Ka7 d6 Ka6 d7 Ka7 d8=Q Ka6 Qc8+ Ka7 Rc7#
dumb_robot,1219,gjdgjdfj,1765,-546,black,mate,34,e4 c5 Nf3 d6 d3 Nf6 Nc3 g6 Bg5 Bg7 Nd5 O-O Qd2 Na6 Bh6 Nc7 Nxf6+ exf6 h4 Re8 h5 f5 hxg6 fxg6 Bxg7 fxe4 Be2 exf3 gxf3 g5 Qc3 Qe7 Bf6 Qxe2#
iniciante07,826,redevening,1372,-546,black,resign,46,e4 c5 Nf3 Nc6 Bb5 e6 Nc3 Nge7 a3 a6 Bc4 b5 Bd3 Bb7 a4 c4 Be2 d5 axb5 axb5 b3 Rxa1 Nxb5 Qb8 bxc4 Nb4 Bf1 Ra2 exd5 Nxc2+ Ke2 exd5 Nc3 Ra8 Qxc2 dxc4 d3 Bxf3+ gxf3 Qe5+ Kd2 cxd3 Qxd3 Rd8 Nd5 Rxd5
jofranmaster,1585,holyship,2131,-546,white,resign,83,e4 d6 Bc4 Nf6 Nc3 g6 d3 Bg7 Bd2 O-O Nge2 Nbd7 O-O a6 f4 b5 Bb3 c5 a3 Bb7 f5 Ne5 fxg6 hxg6 Bg5 Rc8 Bxf6 Bxf6 Nd5 Bg7 Ng3 c4 dxc4 bxc4 Ba2 e6 Nc3 Qb6+ Kh1 Qxb2 Qb1 Qxc3 Qxb7 Qxc2 Qxa6 Nd3 Qxd6 Rfd8 Qa6 Nf2+ Kg1 Bd4 Rxf2 Qxf2+ Kh1 Be5 Bxc4 Bxg3 hxg3 Qxg3 Rc1 Rd2 Qxc8+ Kg7 Bf1 Qh4+ Kg1 Qf2+ Kh1 Qh4+ Kg1 Qf2+ Kh2 Qh4+ Kg1 Qf4 Qc3+ e5 Qf3 Qh6 Qc3 Rd8 Qxe5+
youredeadmeat,1498,buntownik,2044,-546,black,resign,84,d4 c5 dxc5 e6 Nf3 Bxc5 e4 Nf6 Nbd2 Qb6 Qe2 Ng4 Nc4 Bxf2+ Kd2 Qc5 h3 b5 hxg4 bxc4 a3 Nc6 c3 Bg3 b4 cxb3 Ne1 Bf4+ Kd1 Qxc3 Rb1 Bxc1 Rxc1 Qd4+ Qd3 b2 Qxd4 Nxd4 Rb1 Rb8 Nc2 Nxc2 Kxc2 O-O Rxb2 Rxb2+ Kxb2 Bb7 e5 Bd5 Rg1 f6 Bb5 fxe5 Bxd7 Rf2+ Kb1 Rxg2 Rxg2 Bxg2 Bxe6+ Kf8 Bc4 Bh3 Be2 Ke7 Kc2 Kd6 Kd3 Bg2 Ke3 Kd5 Kf2 Be4 Bf3 Bxf3 Kxf3 e4+ Ke3 Ke5 a4 a5 Kf2 Kf4
fanfan76,1422,thegreatman06,1967,-545,black,resign,50,e4 e5 Bc4 Nf6 Nf3 d6 d3 a6 Ng5 Be6 Nc3 Bxc4 dxc4 h6 Nf3 Nc6 Be3 Qd7 O-O Be7 h3 g5 g4 h5 Bxg5 hxg4 Nh4 gxh3 f4 h2+ Kxh2 Ng4+ Kg3 Ne3 Qf3 Nxf1+ Rxf1 O-O-O Rd1 Bxg5 fxg5 Rxh4 Kxh4 Rh8+ Kg3 Rh3+ Kg2 Rxf3 Kxf3 Nd4+
chees29,1173,sunilsb,1718,-545,black,mate,64,e4 e6 d4 d5 c3 dxe4 Nd2 Be7 Nxe4 f5 Bg5 fxe4 Bxe7 Qxe7 d5 exd5 Qxd5 Nf6 Qd4 O-O O-O-O Be6 Qb4 Qxb4 cxb4 Bxa2 f3 e3 Nh3 Nc6 Bd3 Nxb4 Be4 Nxe4 fxe4 e2 Rde1 Nd3+ Kd2 Nxe1 Kxe1 Bc4 e5 Rf1+ Rxf1 exf1=Q+ Kd2 Qxg2+ Kc3 Qxh3+ Kxc4 c6 Kc5 Qxh2 Kd6 Qd2+ Kc7 Qxb2 e6 Qb6+ Kd6 Rd8+ Ke7 Qc7#
rock_the_roll,1420,pink-flower,1964,-544,black,mate,40,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Ng5 O-O Bxf7+ Rxf7 Nxf7 Kxf7 d3 h6 Be3 Bb6 Bxb6 axb6 Qc1 d6 f3 Kg8 g4 Qe8 g5 Qg6 h4 Nh5 Nc3 Nf4 Nd5 hxg5 hxg5 Qxg5+ Kf2 Qg2+ Ke3 Qe2#
madd_hatter,1517,jenny_1998,2061,-544,black,mate,50,e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Nxd4 a6 Bd3 e6 Nb3 Nc6 a3 Be7 Qe2 O-O f3 b5 Be3 Bb7 O-O-O Qc7 Kb1 Ne5 Bc1 Rfc8 Qd2 Nxd3 Qxd3 Nd7 Rhe1 Ne5 Qd2 Nc4 Qe2 Bf6 Rd3 Nxa3+ bxa3 Bxc3 Red1 d5 exd5 Bxd5 Qe3 Bf6 Rxd5 Qxc2#
raposaakatsuki,1543,wellsaid,2087,-544,black,mate,52,d3 d5 g3 e5 Bg2 Nf6 Nc3 Bb4 a3 Ba5 b4 Bb6 e3 O-O Nf3 Qd6 O-O Nc6 Bb2 a6 d4 exd4 exd4 Re8 Na4 Ba7 Re1 Rxe1+ Qxe1 Bf5 Rd1 Bxc2 Rd2 Bxa4 Qe3 Re8 Qd3 Ne4 Ng5 Nxg5 Re2 Rxe2 Qxe2 Nxd4 Bxd4 Bxd4 Bxd5 Qxd5 h4 Bc6 Kf1 Qh1#
